comments,label
مربی جدیدم خیلی دافه کاش خودشم باهامون ورزش.🤭🤭🤭,SAD
امروز که محتاج توام جای تو باربی.,HAPPY
همه آیتم‌های کالکشن باربی زارا رو می‌خوام.💔,SAD
کجا می‌خوای استفادشون کنی حالا دلقک انگار می‌تونی بری سینما.,SAD
واقعا شب‌هایی که صبحش باید برم بانک انگیزه خودکشیم چندین‌برابر می‌شه.,SAD
منو چه به این کارا آخه. کاش هنوز مامانم می‌رفت کارای اداریمو انجام می‌داد.😭,SAD
کراکس واقعا کسشرترین چیزی بود که بشر می‌تونست طراحی کنه.,SAD
آدم‌های زیادی هستن که انرژیشون بهم می‌خوره و می‌تونیم دوستای خوبی باشیم ولی خب من حوصله ندارم برم باهاشون دوست شم.💔,SAD
زنگ زدم فالگیر بخندیم یه چیزایی گفت پشمام ریخته می‌خوام گریه کنم.🤡,SAD
بخدا جن داشت خانومه از کجا همه چیو می‌دونست.🤡,HAPPY
وای پسر این دیگه چی بود انگار یه خنجر رفت تو قلبم.,SAD
ازت بدم میاد.,SAD
 خوشحالم ته‌مانده‌های کثافتتو خودت از زندگیم بردی بیرون.,SAD
تاکسیک منظورته.,NEUTRAL
دلم رابطه ای میخواد که وقتی بهش پیام نمیدم، احساس نفس تنگی کنه,SAD
واقعا من خجالت می‌کشم که با ایشون هم‌اسمم کاش سگشون بودم.,SAD
اینم مثل اون بلبل‌جان رو نمی‌کنید چجوری شکم ندارید ولی بوبز دارید رمزشو به منم یاد بدین.,SAD
مامانم عطرمو می‌زنه زل می‌زنه تو چشمام می‌گه این سریع بوش می‌ره خوب نیست دیگه نگیر. ببخشید دیگه عزیزم بودجه‌م همین‌قدر بود. وا.,HAPPY
و رابطه‌ی تاکسیک آدمو لاغر,NEUTRAL
فکت: رابطه درست آدمو چاق میکنه,NEUTRAL
من از روزی که رفتم شیش تومن کارت کشیدم بنظرم هیچی موی مشکی نمی‌شه.🧘🏻‍♀️,HAPPY
من هر رنگِ مویی می‌بینم فقط به پولش فکر می‌کنم. شما چه‌طور؟ ,SAD
پشیمونی چون عزیزم خیانت تو کارت بود یه نمه.🤫,SAD
تروما,SAD
من کلکسیون باربی دارم شما کلکسیون چی دارین؟🫠💘💒,HAPPY
بعد این پسره به من گفت این چه کاریه دستت شبیه دست کارگرا شده.🙂,SAD
دخترایی که کف دستشون جای پینه‌ی دمبل یا سنگ‌نوردیه >>>>>,HAPPY
تو خواب و بیداری معلوم نیست جواب مردمو چی دادم کاش یکی وقتی خوابم مسئولیت موبایلمو قبول کنه.😭,SAD
احساس می‌کنم نه سلامت روانم نه عزت نفسم نه اعصابم و نه شخصیتم برام به اندازه استرچ مارک اهمیت نداشتن که قبل از این انقدر ازت بدم نمیومد. الان واقعا به خونت تشنه‌ام.,SAD
امروز رو هم که به گریه کردن واسه استرچ مارک‌های جدید حاصل از کاهش وزنم می‌پردازیم.👍🏻,SAD
"""چرا من نه؟"" بدترین اورتینگ هر شب.",SAD
یه کبوتره یه ماهه اومده رو بالکنم دوتا تخم گذاشت جوجه شدن الان ولشون کرده نمیاد چه گهی بخورم خیلی گرازی من خودمو نمی‌تونم زنده نگه دارم اینارو چجوری؟😭,SAD
بچه‌ها در یک آن جوگیر شدم از ماشین پلیس نیروی انتظامی به‌طور وحشیانه و خطرناکی سبقت گرفتم پلیسه داد زد یا ابلفضل الان همش منتظرم بیان دم در خونمون ببرنم در این حد از پلیس می‌ترسم.😭😭😭,SAD
عمو گه خوردم بخدا ترمز و گازو اشتباه گرفتم.😭😭😭,SAD
اومدم نشستم منتظر هلیا یارو اومد سفارش بگیره به روبروم نگاه کردم گفتم دونفریم. یارو پشماش ریخته فکر می‌کنه اسکیزوفرنی دارم.,HAPPY
از مزایای داشتن دوست آن‌تایم.,HAPPY
اصلا قهوه خوردیم تراپی هم رفتیم حقوقم گرفتیم آب هم خوردیم قوز هم نکردیم با اینهمه احساس ناکافی بودن چیکار کنیم!؟,SAD
من رو برگردونید اون‌‌جایی که سرچ می‌کردم نقاشی باربی بعد ctrl+p می‌زدم و فکر می‌کردم خیلی مهندسم بعد می‌نشستم رنگش می‌کردم و صبر می‌کردم بابام بیاد نشونش بدم.,HAPPY
بابامم یه نگاه می‌کرد می‌گفت آفرین.🤡,HAPPY
قفسم برده به ونیز و دلم شاد کنید.💔💔💔,SAD
کاش تلگرام یه فیچری داشت مثلا به همه نوتیف می‌داد الان دارم می‌میرم و دلم نمی‌خواد با هیچ‌کس حرف بزنم فقط می‌خوام به‌نحوه مردنم فکر کنم لطفا پیام ندهید و اگر جوابتون رو ندادم ناراحت نشوید.,SAD
امیدوارم بمیری. امیدوارم با همون یابوت بری زیر کامیون. کامیون آشغالی.,SAD
جمع‌بندی تا ۲۳ سالگی: کسی من را دوست نداشت، آدم‌ها فقط عطش فتح کردنم را داشتند.,SAD
یه بهترشو پیدا کردم.🤭🤭🤭,HAPPY
چی جای زخم های روحیت و خوب میکنه؟,NEUTRAL
من اینو دیر فهمیدم  ولی هرجایی تو فضای مجازی همشهری دیدی فراررررر کن  اون بالاخره با فامیلاتون آشنا در میاد,SAD
کلمه ی «باید» و از دایره لغاتتون پاک کنین! هیچ کس مجبور نیست برای شما کاری بکنه:/,SAD
بدترین قسمت به هم ریختگی اینه که نمیدونی از کجا شروع کنی که جمعش کنی!,SAD
انتقاد خوبه ،ولی تا جایی که بیشعوریت و نرسونه….,SAD
این دنیا به من زندگی ای که «توش هر غلطی دلم بخواد بکنم »بدهکاره به تو چی بدهکاره؟,SAD
آدمی که از ضعف بقیه استفاده میکنه که خودش و بکشونه بالا پست ترینه…,SAD
یه وقتایی هم هست،همینجوری که داری نگاش میکنی؛یهو از ته دل میگی، خدایااااااااااچه قدر دوسش دارم!!!!,SAD
همینقدر ساده ،بی ریا،کم توقع 😔😂,HAPPY
ولی هیچ وقت تیپی که میزنیم و زیر سوال نبرین ، اون سلیقه ی ماست؛ وظیفتونه بهش احترام بزارین !,SAD
کِی میخواین یاد بگیرین؛جواب سوالی که احساسی پرسیده میشه ،یه جواب منطقی نیستتتتتتتت,SAD
هر وقت خودم و قانع میکنم که زندگیم برای کسی مهم نیست؛فامیلامون با تمام قدرت مخالف این داستان و ثابت میکنن,SAD
زندگی مجموعه ی غِیرِ قابِلِ پیش بینی ترین اتفاقاست…,SAD
دِلِت و نِگَهْ دار واسه اونی که باید…,SAD
زیبایید اما تو خالی ؛ نمیشود برایتان مُردْ…,SAD
بابا آدم یه وقتایی حوصله خودشم نداره چرا نمیفهمین؟؟؟؟,SAD
رها کردنی رو،رها کن بخشودنی رو،ببخش آرامش رو،هدیه کن عشق رو،پذیرا شو,SAD
میخوام بگم اونی که عاشق باشه راه نشون دادن عشقش و پیدا میکنه هرجای این کره خاکی هم باشه پیدا میکنه راه رسیدن به معشوقش و…,SAD
زندگی برخلاف تصور بچگی هامون اونجوری که میخواستیم پیش نرفت ؛ هیچ شاهزاده ی سوار بر اسب سفیدی هم از راه نرسید  اما از اون بچه کوچولوی زود باور ، لوس ، یه مَنِ قوی ساخت…,SAD
آدمی که بهت شجاعت انجام آرزو هات و میده ده هیچ از بقیه جلوعه,SAD
سرعت نور=پر شدن حافظه گوشیم,NEUTRAL
انرژی ای که دارین رو فضولی کردن تو زندگی دیگران میزارین و بزارین واسه زندگی خودتون ؛ حتما یه گوهی میشین 👩🏻‍🦯,SAD
این چه مرضیه که وقتی ناراحت میشم نمیتونم حرف بزنم🤌🏻😑,SAD
چرا هرچی دلتنگی بیشتر میشه،با همون آدمی که دلتنگشی رفتارت بدتر میشه :/,SAD
بمونه به یادگار از بهترین روز زندگیم 🦋,HAPPY
من همونی ام که اگه گوشیم دستم باشه و همزمان با لب تاب فیلم ببینم اگه بخوام صدا رو کم کنم ، صدای گوشیم و کم میکنم به جای فیلم :)))))),HAPPY
هیچ وقت نباید به یه دختر بگی این کار و انجام بده چون حتی اگه در حال انجام دادن اون کار باشه لَج میکنه و دیگه انجامش نمیده :/,SAD
اگه با همدیگه دعوا کردین و دِلِت براش تَنگ نَشُد ! به دوست داشتنت شَک کُن…,SAD
چی بیشتر از همه ارزش پول خرج کردن داره؟ گل :),HAPPY
تو نفهمیدی ولی من خیلی وقتا،وقتی داشتی رانندگی میکردی یواشکی تو دلم قربون صدقت میرفتم :),SAD
تو خواب قراره تافلمو بخونم و امتحانشو یدم.,HAPPY
چه عجب اینتراستلار فن‌ها از حال نرفتن که لوگو جدیده شبیه اون رباته‌اس. =)),HAPPY
چرا تو هیچ ون و مینی‌بوسی  جا نمیشم. الان پیاده که شدم، زانوهام داره از درد میترکن.,SAD
صبح‌تون بخیر خوشگلا.,SAD
ظهر‌تون هم بخیر. جای من ناهار خوشمزه بخورید.,HAPPY
صبح‌تون بخیر خوشگلا. روز خوبی داشته باشین.,SAD
هر داک اپلایی که میبینم، حس میکنم دارم ماندنی‌تر میشم.,SAD
روان‌نویسِ روان‌پریش :),SAD
از زندگی اجتماعیم بگم که یه گوگل میت زدم و دارم ادا میدم و خودمو نگاه میکنم. =)),HAPPY
کی بی اجازه من رو وارد دنیای بزرگسالی کرد و بهم مسئولیت داد؟,SAD
من واقعا برای آدما نمی‌صرفم.,SAD
وای وای این دختره هم که هرجا عضو میشه سریع شروع میکنه رگباری سوال پرسیدن یه موقع از چیزی عقب نمونه. ,SAD
وای وای رو مخ.تا صب تو میت برا این بچه لالایی خوندم که خوابش ببره.,SAD
ای سگ تو مهاجرت.,SAD
استرس یک روز من رو از پا درمی‌آره. یعنی سرطان و لیترالی ایست قلبی و قطع نخاع و اینا یحتمل نه ها، این استرس کسکش چرا ولی.,SAD
+ اگه دیگه مثل قبل نشی چی؟ - ملومه که نمیشم. نمیتونم بشم.,SAD
فکر نمیکردم در زندگی از کسی غیر از آخوند متنفر شم که حالا از خودمم متنفرم.,SAD
لعنت به اونی که حس نفرتو بهم یاد داد. الان نه فقط از اون که از خودمم متنفرم.,SAD
دارم کابوس رو زندگی می‌کنم بعد باید خوش رفتارم به نظر برسم.,SAD
تا خرخره پیام و ایمیل و کوفت و زهرمار سین نشده دارم. عااااخ,SAD
یه حرفی میزنید ادم از اینکه نگران حالتونم بوده پشیمون شه.,SAD
آدمی که قید احساسش رو زده، خودکشی کرده.,SAD
کرونا،آبان 98 و اعتراضات پارسال فرصت خوبی برای مردن بود نمیدونم چرا برای زنده موندن تلاش کردم.,SAD
شما با این حد از آزادی موافقید؟,HAPPY
نام اثر: نودل+پیاز+ادویه+مربای توت فرنگی+لینکین پارک+تنهایی,SAD
به نظرم حرف‌های دکتر سکویی کفایت میکنه چیز دیگه اضافه نمیکنم,HAPPY
چگونه بقیه مبارزان رو پیدا کنیم؟,NEUTRAL
داستان ما و مسلمین,NEUTRAL
… و بعدش تازه نسخه دیجیتالیشون میاد بیرون!,NEUTRAL
یکی از چیزهایی هم که طی دوران دانشگاه یاد گرفتم اینه که شما یه تپه عن رو وقتی شکیل و زیبا present کنی، ارزشش از یک دستاورد با کیفیت اما با پرزنتیشن ضعیف بیشتره :)),HAPPY
عزیزان بنده از فیلم لالالند خیلی خوشم میاد. اگر فیلمی شبیهش رو میشناسین خوشحال میشم معرفی کنید بهم,HAPPY
پیشنهاد امشب: همیشه توی زندگیتون ردفلگ‌هارو در نظر بگیرید تا بعدا بگا نروید,SAD
خیلی رندوم یادم اومد چند سال پیش مردم سر اینکه رامبد جوان تابو شکسته بود و تو تلویزیون ساز نشون داده بود اکلیل میریدن😂😂😂😂😂,HAPPY
چقدر تلگرام سکسی شده. کاش استوریا برا یوزرای پریمیوم نبود فقط,HAPPY
یک بار دیگه به انسان‌شناسی خودم ایمان اوردم,HAPPY
امروز اومدم از تخت پاشم موهام بین بالش و شونه گیر کرده بود :/// تجربیات موی بلند هر روز سورپرایزم میکنه,SAD
سلطان امشب دلش میخواد حرف بزنه. شناس یا ناشناس بیاید🥲,HAPPY
۴ تیر یادم میمونه,NEUTRAL
انتظار کشیدن سخته,SAD
اجباریه انگار حرف زدن با اینا,NEUTRAL
جدی باید برم ۱،۲ ماه استانبول زندگی کنم,NEUTRAL
ای کاش بیاد نور دوباره تاریکی بسه,SAD
ادما بی دلیل سرد نمیشن,SAD
یکم فک کنین میبینین کجا چه گوهی خوردین,SAD
بعد ۲۰ ساعت ۲ تا میوه زدم گل از گلم شکفت امروز خیلی تمرین رو تمیز انجام دادم,HAPPY
اندوه را که نمی‌نویسند وقتی که زندگی می‌کنند آن را... ,SAD
مسئولیت پذیری خیلی خوبه اما اکثر آدما ندارن,SAD
هر روز دلم برگر میخواد,SAD
سایه‌بون زاخار نردبون بدخواها,SAD
سریع مودمو ریفرش,NEUTRAL
امشب دارم میرم ولی عید اینجام,NEUTRAL
همین که آدمای درستش تشویقم میکنن بابت کاری که کردم و میکنم برام یک دنیا ارزش داره,HAPPY
بی شخصیت ترین انسان ها,SAD
واقعا خوشحالم چاقال بودنتو خودت ثابت کردی,SAD
من واقعا اخلاق ندارم ، نزدیکام میدونن,SAD
جدی راست میگن ، کیونا لات شدن,SAD
این فشار هم ۴ روز دیگه برداشته میشه از روی دوشم,HAPPY
جک آس,NEUTRAL
قشنگ امسال دارن با مردم لجبازی میکنن ، اندرزگو رو از کامرانیه تا قیطریه بستن تخم حروما,SAD
دستت تو شورت این و اون بود وقتی ما شروع کردیم,SAD
من واقعا به شیرینی اعتیاد دارم ترکش هم نمیکنم فقط کمش میکنم,SAD
بو خایه گرفتی انقدر مالیدی دایی,SAD
بعد از ۸ ماه هنوز این بی صاحاب خوب نشده ، سگ تووووووش,SAD
رو دست اسیکس کفش ورزشی نیست,HAPPY
حاجی جدی سگم,SAD
گرما زده ولی پررو🤘🏼,HAPPY
۳ ماه کنار هم بودیم انشالله تا تهش هم کنار هم پیش می‌ریم❤️🦍,SAD
حاجی واقعا نه,SAD
ایران صادر میکنه دبی وارد میکنه,NEUTRAL
بعضیا جدی شعور ندارن,SAD
آخی سامان🥹,SAD
دلم برای مامانم میسوزه ، حقشه ۱ ماه بره مسافرت,SAD
سامان استوریمو ببینه قطعا صحبت فیزیکی میکنه باهام,SAD
بعدش هم حتما شیرینی میکادو بدید. حتماها.,HAPPY
کاش وقتی دارم میمیرم برام اهنگ بیکلام بذارین.,SAD
میگه بهم فری‌موشه :)),HAPPY
هر پدری به بچه اش یه لقبی میده لقب شما چیه؟,NEUTRAL
دیگه یه سری چیزا رو نمیدونم چیکار کنم. مثلا دلم میخواد بگم نه نمیام، نمیخوام، نمیشه. ولی باز نمیتونم.,SAD
میگه که: زندگی، سیگار کاپیتان بلکه...می‌کشیش تلخه، فقط بوش خوبه...,SAD
اونایی که کوچکترین جزییاتتو میدونن و ساده‌ترین چیزاتو میبینن >>>>>>,HAPPY
خیلی دارم مقاومت میکنم تو اسنپ خوابم نبره.,HAPPY
[بغلم کن، همین الان شاید فردا برم از دست],SAD
خلاصه یکسال گذشته، از تیر ماه امسال تا امسال. خوشحالم بابتش.  :))))))  ,HAPPY
از تیر ماه پارسال تا امسال***,NEUTRAL
خستم و خیلی وقتا دلم میخواد زندگی تموم شه. نکه قشنگ نباشه، هست. ولی هر چی میگردم دلیلش نیست. یعنی اون چیزی که بگم اکی، من به خاطرش زندم و دلم میخواد بمونم.,SAD
متاسفم که اونی نشدم که میخوای. ما مسیرهامون جداگونه اس و قرار نیست  تو منو زندگی کنی. کاش با این واقعیت کنار بیای که تو مسئول زندگی و مرگ من نیستی =),SAD
خب بچه ها. معرفی میکنم بی مسئولیت ترین و مزخرف ترین انلاین شاپ. بعد از حدود یک ماه و نیم نه جواب میده نه سفارش رو میفرسته.,SAD
ناله‌های صورتی,SAD
یک بار شخصی بهم گفت به چه کسی علاقه داری (منظورش اعتقادی و سیاسی بود نه عاطفی) من گفتم هیچ کی. طرف برگشت گفت پس تو مشکل داری که هیچ کی رو خوب نمی‌بینی. واقعیت ولی همینه، به چند سال گذشته که نگاه میکنم می‌بینم که آدم‌ها اکثرا ادا درمیارن، این همه بحثی که با هم میکنند الکیه.,SAD
گرگم به هوا از ورزشای این آمریکایی‌ها نظیر بیس‌بال، جذاب‌تره,HAPPY
قشر مذهبی تندرو تو سال گذشته حداقل ۱۵ بار برای بی حجابی جمع شدن، اما یادم نمی اد تو ۱۵ سال گذشته یک بار برای تورم و فساد جمع شده باشند.,SAD
فرمود: نديدى حالت‌هايش از يک جوينده راه، عوض شده بود. بگذار از ما بِبُرد و برود. ما نيامده‌ايم خودمان بت بشويم. «من يؤمن بالله يهد قلبه»,SAD
مشهور آسمان؛ خاطراتی از مرحوم استاد صفایی,NEUTRAL
بالکن رو به تازگی توری کشیدیم و الان یک خرمگس اونور توری در سعی ناکام برای ورود هست. هیچ وقت به این مزه احساس امنیت نکرده بودم.,HAPPY
حجم کارخرابی‌ها و فساد‌های اینا در حتی روز هم این قدر زیاد شده که نمیشه اخبار همشون رو دنبال کرد.,SAD
نیمه‌های شب و لحظه‌ای که آدم می‌مونه به زندگیش نگاه می‌کنه میگه خب من باید چه کار کنم و پاسخی نداره,SAD
فعلا خداحافظ,SAD
یکی تو برگه‌های پایان‌ترم برام نوشته لطفا به صدای قلبتان گوش دهید.,HAPPY
والا حضرت ابراهیم هم الان زندگی می‌کرد با این وضع عدالت و اقتصاد، سخت می‌تونست کافر نشه.,SAD
دوستان ببینید حروم‌زادگی به سبک آخوند یه همچین چیزه، امیدوارم متوجه بشید چی میگم,SAD
چيزيه*,NEUTRAL
جاسوس عكس يادگارى نميگيرد.,NEUTRAL
مشترك*,NEUTRAL
من اونقدر فیلم باز نیستم پس منشن بذارید بهتون بگم شبیه کدوم کارتونید و چرا ☝🏻😁,HAPPY
سوپرماريو به دليل كاملا موجه وجود رنگ قرمز در لباس,HAPPY
جسی پینکمن درست قبل از رهایی با ماشین و فرارش با کمی تفاوت که اون تونست بره من تو اون حالت موندم و ن.م.ت.,SAD
ريو چون اونم براى ارتباط چيزاى عجيب رو انتخاب ميكرد درست مثل منشنت,HAPPY
دندونپزشکِ فیک هستم دیدن نتایج.,NEUTRAL
من لطفاً 😅,HAPPY
عصر بخبندان  اون ببره كه اسمشو يادم نمياد، بى اعصاب از دست دنياى ناعادلانه,SAD
من منننننننن,HAPPY
ايرى با احتمال بارش كوفته قلقلى وايب سم رو ميدى :) باهوش عصبى,HAPPY
یک بوس به عکس شما فرستادم و میرم که بخوابم.,SAD
سر جمع ده نفر هم نشد ولی انقدررر کافی بود که هجواب یسری از سوالای المپیادمون😂😂😂,HAPPY
عالی 😂😂,HAPPY
نمیدونم ولی پی‌ولیو رگرشن استفاده از کلمه کورلیشن با ادایی بودن قطعا زیر ۰.۰۰۱ عه 😂😃,HAPPY
فارسیش رو نوشتم که اینو نگه کسی 😂,HAPPY
وضعیت آزمایشگاهای دانشگاه ها هم دیدنیه.یچی بیشتر ازین نمیخواستم.,HAPPY
خب. از امروز میتونم بگم که ۲۱ سالمه و این یعنی تا الان تو پیک سن جالب بودم ولی دیگه افتادم تو سراشیبی و دارم میرم به سمت مرگ,SAD
مبارک باشه 🎉🥳,SAD
۲۱ واقعا سال خوبیه :)),SAD
وایی خدایا دختر بچه های بالای ۵ سال واقعا رو مخن.,SAD
کلا آدم ها تا پنج سال خوبن بعدش رو مخن,SAD
احسنت به شما واقعا.,HAPPY
آخر باتری ماشین خالی میشه انقد من لامپ کابین رو روشن میذارم.,SAD
مهندس مصرفی نداره اون خودش داغ میشه خاموش میشه,NEUTRAL
:؛)),HAPPY
کد که باشی همه جا کدی.,NEUTRAL
شاید باورتون نشه ولی انقد گشادم که الان خدارو بخاطر اینکه سر شب مسواک زدم و الان راحت میتونم بدون مسواک زدن بخوابم شک کردم.,SAD
خب همش رو نوشتم یادم نره.,HAPPY
اینو تازه از جنگل شکار کردن آوردن گذاشتن جلوش.,NEUTRAL
میدونید دوستان در زندگی دنبال مومنت خاصی نباشید چون وجود نداره و همین چیزای روزمره ان که مهمن و از دست میرن.,NEUTRAL
پسر واقعا عقل ندارن برداشتن ریدن تو میدون تیموری از قبلم بدتر شده.,SAD
میدونو برداشتن,NEUTRAL
بازم تیر:,NEUTRAL
این ترم رو ترم “شاش به معدل major”نام‌گذاری میکنم,SAD
واقعا شاش.,SAD
تعارف نکنید بیاید رو منم دوربین نصب کنید,SAD
نگو الان به ساحت دانشگاه توهین میشه.,SAD
واقعاً اتفاقات مهم انگار صبح زود اتفاق می‌افتن. درود بر سحرخیزی.,HAPPY
یه اصفهان پول می‌خوام.,NEUTRAL
یه زنجان چاقوام.,NEUTRAL
بذار با همسری مشورت کنم. خبر میدم.,SAD
قربون همسری برم💘💘💘,SAD
🥹❤️❤️,SAD
 امیرجان وقتشه,NEUTRAL
بنده متأهل و متعهد به کامی‌جان هستم. ,SAD
یادش بخیر یبار تو جمع دوستای خیلی پولدارم این شوخی«اگه پول نداری خب از عابربانک بگیر» رو کردم دوتاشون خندیدن و یکیشون گیج شد. گفت خب چرا میخندین؟ اونیکی دوستمون گفت چون عابربانکا سقف برداشت دارن نمیتونی روزی هرچقدر دلت خواست ازشون پول بگیری بعد سه تایی خندیدن. منم گریه کردم.,HAPPY
کلا ریپلای زدن به استوری های کلوز یکمی عجیبه، چون هممون میدونیم که برای یک فرد بخصوص این استوری رو گذاشته و نباید مزاحم شیم:/,SAD
بعضی روزام حس می‌کنم آدم مناسبی نیستم ، نه برای این زندگی، نه برای آدما، نه برای خودم.,SAD
بووس😘,SAD
سلام بر آنان که یادشان چون باران پاییزی انسان را به وجد می آورد.,HAPPY
پرو شد باز,SAD
حرف نزن😒,SAD
من منشن میذارم که تو بگی والا اصلا😂😂,HAPPY
میگم گاهی😂😂,HAPPY
پروفایلمو عوض کردم گمم نکنید و ازاین حرفا,HAPPY
با اجازه بزرگترا بله,HAPPY
خیلی زیبایین والا😔❤️,SAD
من دلم گریه میخواد ,SAD
من دلم گریه میخواد💃💃💃💃,SAD
جاش گربه بگیر دیگه دلت گریه نمیخواد,NEUTRAL
واقعا این‌همه دعوا سر اینکه بهترین سیتکام از بین افیس و himym و فرندز و بیگ‌بنگ کیه بی‌فایدست. بهترین سیتکام با اختلاف modern family عه. اگه ندیدیدنش حتما شروع کنید این شاهکارو 😂,HAPPY
آدم همش میخواد توی اون خانواده باشه =)),HAPPY
جوابم چطور بود؟😂😂😂😂,HAPPY
والا، هر کی میاد اپروچ کنه میرینن به اسم اینکه بهمون تیکه انداختن تراماتایز شدیم این ماه هر دردیو‌ تحمل کردم و ریختم تو خودم یه اتفاق بدتر افتاد. احساس خفگی میکنم.,SAD
روحت شاد عزیز ترینم.,SAD
تسلیت میگمم🖤,SAD
ویزا اومد‌ آقا! ,HAPPY
بنازم!,HAPPY
به به مبارکهه,SAD
زنده به گور,NEUTRAL
آقا یک سوال باید به خارجی هابی که علاقه‌مند به سفر ایران هستند و از آدم میپرسن سفر کردن امن هست یا نه چی باید گفت؟,NEUTRAL
یه جهانگردی هست به اسم Drew توی یوتوب ویدیو های ایرانو گذاشته. اون خیلی دید جالبی میده از سفر به ایران,HAPPY
جدی سواله برام و بهم کمک کنید؛ تایم تنهایی و بیکاری تو خونه چیکار می‌کنید؟ به عنوان یک تفریح ولی تنها. جدی نمی‌دونم و دارم دیوونه میشم. بازی ویدیویی میتونه کمک کنه و تعریف کردن یه پروژه ای. مثلا یه کورس آنلاین یا ... . دیگه اینام کمکی نکنه باید از خونه زد بیرون,SAD
اقتصاد مال خره واقعا.,SAD
کثافتهه این درس,SAD
آقا گرفتگی پا رو چجوری میشه خوب کرد؟ یک هفته بهتر نمیشه که هیچ بدتر هم شده,SAD
منیزیم بخور قرصش یا از این جوشانا. تا حدی موثره,HAPPY
این ژانرا برنده‌ش از قبل مشخصه :)))),HAPPY
😂😂جونم,HAPPY
الان یه ویدیو می‌دم بهت بیا تله,HAPPY
شاید باورت نشه ولی من اون زمانی که ۴۰ کیلو بودم واقعاً این کارو میکردم :))),HAPPY
بابا لذت داره آخه واقعاً لاغری :)),HAPPY
آدم حیفش میاد با یه کوکی برینه توش,SAD
دیشب کنسرت دریا دادور خیلی زیبا بود با اینکه نخوند ماه‌پیشونی رو.,HAPPY
اوا :| چرا اونو دیگه نخوند؟,SAD
برگشتن به آدمی که کل زندگیتو به گند کشیده، یعنی نداشتن حتی ذره‌ای احترام برای خودت و زندگیت,SAD
آقا من خیلی ددری شدم دلم مسافرت میخواد دوباره,HAPPY
بابا خیلی ام قشنگه :)),HAPPY
جدی انقدر به خودتون یه سری دروغ گفتین که جدی جدی دروغای خودتون باورتون شده! ,SAD
ولی من باور کرده بودم که تو عاشقمی..,SAD
😞متاسفم غزل جون,SAD
عذر میخوام شما چقدر شهریه باشگاه میدین؟من احساس میکنم داره میره تو پاچه ام 🤭,SAD
منم ۱۲ جلسه رو ۱۸۰۰ دادم ولی نیمه‌خصوصیه مربی هست بالا سرم اینا که ارزون نوشتن شاید بدون مربیه منظورشون :))),HAPPY
بچه بودیم وحشی میشدم داییم چون مطمئن بود نمیتونم می‌گفت بیا کف دستمو گاز بگیر، بعد از چند بار تونستمو تمساح درونمو شناختم؛ پوست‌کلفت و دل‌نازک :))),HAPPY
حالم جوریه که انگار یه تمساح کف دستمو گاز گرفته.,SAD
چرا دایی مارک و تصور کردم؟,NEUTRAL
انقد بدم میاد از اینایی که وقتی یه جات درد می‌کنه یا زخم میشه میگن اوو بابا چیزی نیست توام خودتو لوس کردی، آقا به تو چه من اصن می‌خوام خودمو لوس کنم؛ می‌خوام سر اینکه دستم زخم شده واسه همه زخمای زندگیم یواشکی گریه کنم، ولم کن.,SAD
بیا پیشم غیر یواشکی گریه کن,SAD
منم دقیقا توی همین سناریو به متصدی و دوتا مرد پررو ریدم البته با این تفاوت که به حضورم توی اجتماع ادامه دادم :)),HAPPY
پمپ‌بنزین واقعا جای لاس‌زدن نیس,SAD
بعد از اینکه تو پمپ بنزین همزمان به متصدی اونجا و دوتا مرد پررو ریدم فهمیدم هنوز آمادگی حضور تو جامعه رو ندارم و دوباره برگشتم خونه به انزوا ادامه بدم.,SAD
یکم بزرگ تر بشم برمیگردم:)))),HAPPY
دخترایی که ددی ایشوز دارن با پسرایی که مامی ایشوز دارن کار کنن که خیلی عقبیم.,SAD
بازم دختره دووم نمیاره :)) اونی که ددی ایشوز داره کله‌کیری می‌شه با یه کوچولوی مامانی باشه :))),SAD
چه واسه رابطه چه آموزش ::)),HAPPY
خیلی لوسی 😪,SAD
یه جوری تحت فشارم که اصن چرا انقد زشتم😭,SAD
بوج😂❤,SAD
هر ور اتاقمو نگاه کنی یه گلدون پر ژیپسوفیلیاست و بسی خوشحالم از این موضوع ^___^,HAPPY
خوش به سعادتت,HAPPY
دلم می‌خواست اسکینی، دست نیافتنی و کول باشم اما توپر، در دسترس و احساساتیم.,HAPPY
:))) خیلی قوی و بامزه بود,HAPPY
خایه‌مالی نکن، بزن به چاک.,SAD
چه مرگتونه دقیقا؟,SAD
اگه دیدی یه آدم قهوه‌ایه سعی نکن باز تو ذهنت رنگش کنی. ,NEUTRAL
چون خیلی دلم تنگ شده برا دوستام آهنگ فرستادم.,SAD
هیچی دیگه دوستان فقط کیر و کیر و کیر، خبر دیگه‌ای نیست.,SAD
این عمره که داره مثل کیر کش میاد.,SAD
وای کاش یکیو میومد من رو میبرد جیغ بزنم و سیگار بکشم بلکه یکم آروم شم,SAD
چقد دوباره پدرسگای پولدار زیاد شدن. عکسای تیر رو نگاه میکنی اصن انگار ما وسط اینا پدرسگیم.,SAD
توانایی پیدا کردن دوست جدید و صمیمی شدن با آدمارو از دس دادم.,SAD
دیگه امسال میخوام تو مسابقات کون اندازی شرکت کنم.,HAPPY
این میتونستیم من و تو باشیم ولی تو تو برق بودی.,SAD
میخوام برم موهامو روباهی کنم.,HAPPY
