comments,label
شادی هواداران نساجی در قائمشهر جذاب و تماشايي است، دلخوشی مردم فوتبال است. حتی دخترانی که ورودشان به ورزشگاه ممنوع است در جشن و شادی حضور دارند، به این امید که بالاخره در فصل بعد زیرساختها برای حضور زنان در ورزشگاه مهیا شود! #زنان_ورزشگاه #نساجی_مازندران #قائمشهر,HAPPY
تو این اوضاع بگایی و حالت روحی تخمی سه روز از مدیر تولیدمون مرخصی استحقاقی گرفتم. کار آفرین هم میشید اینجوری شریف باشید,HAPPY
از دولت #عراق که وسایل برگزاری این حرکت باشکوه را فراهم کرد،از ملت عزیز عراق که اینگونه شادمانانه از زائران حضرت اباعبدالله(ع) پذیرایی کرد، از جوانان مبارز عراقی و حشد شعبی و دستاندرکاران تأمین امنیت مراسم، و از مسئولان عتبات در نجف اشرف و کربلای معلی، قلباً تشکر میکنیم.,HAPPY
بخاطر قربانیان تجاوز در کشورم که فریاد حق خواهیشون به جایی نرسید این رو هشتگ می کنم. #RapistRegime,SAD
چرا هیچ وقت از این بسیجی ها به پست ما نمیخوره تا بهش نشون بدم فضولی کردن در کار دیگران عاقبتش چیست,ANGRY
لباس شخصیه بیشعور برای بچه ۱۵ ساله از گاز اشکآور و شوکر استفاده نمیکنن حتی اگه دزدی کرده باشه. حالا که دزدی هم نکرده و داری با این عوضی بازیهات تفریح میکنی.,ANGRY
شهر خرم آبادم ، تو اتاق انتهایی خونه مادربزرگم در حالی که پنجره بازه ... صدای جیر جیرک و شاخ و برگ درختا میاد و هوای سرشار از اکسیژن اتاق رو پر کرده ، پاهام از زیر پتو بیرونه و با نسیم خنکی چند دقیقه یک بار ماساژ داده میشه,HAPPY
امشب دونه های انار رو که میخورد، دونه های اشک هم رو صورتش جاری میشد و من دونه های عرق شرم رو پیشونیم امشب رو مهمون همسر شهید مدافع حرم تیپ زینبیون بودیم,SAD
آلمان دارد میبازد وی غمگین است این کاربر نه وی که عاشق آلمان است,SAD
رها تحویل بهزیستی داده شد اما آثار روانی این جنایت و اگه بخوایم بگیم بهتره بگیم تجاوز، توسط یه فرد همسن پدربزرگش ممکنه خیلی دیر پاک شه یا اصلا نشه، و دردناکترین قستمش اینه که هزاران رها تو این مملکت وجود داره...,SAD
اعصابم خورد بود یک دعوای مسخرهای یا سینا راه انداختم. پفیوزِ بیتربیت,ANGRY
حقیقتا کسی که درداشو پنهان میکنه و همیشه روی خوش و خنده با بقیه رفتار میکنه لایق بهتریناس تو حرف نداری پسر تولدت مبارک باشه و از خدا برات دل خوش و لب خندون میخوام زیر سایه ی امام زمان,HAPPY
لعنت به آدم های بیشرف که باعث ناراحتی مردم میشن. سخنان پدر دختری که سگ ها دخترش رو...,SAD
تصویرفیلمبرداری از تماشاگران معترض #استقلال بسیار شرم آور ووقیح بود، چرا مسئولین کشور ما گوش شنوا برای شنیدن صدای مخالف ندارند چرامسئولین ما به جای پذیرش مسئولیت و پاسخگویی و عذرخواهی، فقط تهدیدوتنبیه وبازداشت بلدند من هم به عنوان یک #پرسپولیسی معترضم و باید صدای مردم شنیده شود,ANGRY
جایگاه سلامتی با هیچی قابل قیاس نیست! اما هرکی گفت پول خوشبختی نمیاره یا بیپولی بدبختی نمیاره از طرف من یه پس گردنی بهش بزنید که هنوز بالا و پایین زندگی رو ندیده و نچشیده بیخودی و ندانسته نظر نده!,ANGRY
هوا به این خوبی، چرا ازش لذت نمیبرم؟ چهل و پنج دقیقه معطلی واسه سه تا شیشه بیار اون زهرماری رو زودتر,ANGRY
پرسپولیس تا همیشه بر فراز قله های افتخار آفرین بر دلاوران ایران,HAPPY
هكرهاي واقعي تو گروه آهك هستند تو كه يه بچه كوني هستي كه از ترس اينكه فيلم كون دادنات تو هيت پخش نشه داري هك ميكني واسه نظام,ANGRY
مشکل کشور ما پول نیست. سیستان و بلوچستان بچه ها آتیش گرفتن گفتیم منطقه محروم هستن امکانات ندارن. دانشگاه آزاد با اون همه پول اونم تو پایتخت باز دانشجوهاش امروز کشته شدن. مشکل ما اشخاص هستن.کشورهای به مراتب فقیرتر با مسئولان سالم، زندگیشون از ما بهتره.,SAD
پدرمادرمهربونم ببخشیدکه گاهی خواسته یا ناخواسته رنجوندمتون یا درکتون نکردم یا دلتون روشکستم ازخدامیخوام که بهم شهامت جبران کردنوبده که دقیقه به دقیقه بهتون عشق بدم مرسی که هستین وبهم عشق میدین باهمه ی قلبم عاشقتونم❤️?,HAPPY
تولدمونم کسی تبریک نگفت,SAD
سرتیتر روزنامه آرمان: زبالهگردی؛ افزایش خشم پنهان فقر و نوشته درگذشته فقط معتادا و کودکان کار به زبالهگردی مشغول بودند اما امروزه شاهد روی آوردن بسیاری از افراد درهر رده سنی و فارغ از اینکه چه جنسیتی برخوردار هستند، هستیم که این خود زنگ خطری جدی محسوب میشود! #چهل_سال_دیکتاتوری,SAD
من تو شگفت انگیز دوتا خریدم هم برای پدرم هم همسرم هر دو هم خوششون اومد.به نظر منکه خوشبوعه ماندگاریشم متوسطه.,HAPPY
شیشه ماشین پایینه، آبپاش چمنها آب میپاشه رو صورتت، ذوق کردم به جای اینکه اعصابم خورد بشه.,HAPPY
اسمت در تاریخ خواهد ماند، درود به شرفت. …,HAPPY
"من عاشق اون آقاهه شدم که اون آخرش میاد میگه به خودشون مربوطه. میشه منو به فرزند خوندگی قبول کنه هر روز با هم آهنگ ""به تو چه ای صنم"" پلی کنیم شادی کنیم؟ …",HAPPY
یه دوستی داشتم هم بامزه بود، هم شعرای فاخر میخوند و میفرستاد، هم صداش خوب بود و آهنگای خوب کاور میکرد و هم اینکه روحیهش شدیداً به من نزدیک بود. یهو دلم تنگ شد و واقعا لعنت به این جبر زمانه.,SAD
5آذر ماه سفارش دادم تا الان بدست من نرسیده که نظر بدم سینه خیز هم اومده بود تا حالا رسیده بود,SAD
تاسف ازاقارسول وتاسفبارترازمجری برنامه که قطعا خودبارها ومناسبتهای مختلف بارها دیده.هرچندتفاوت چندانی بین مجری ومیهمان نیست.متاسف ازافرادی که برای حضوردراین برنامهها بهردستاویزی متوسل میشوند تابه اصطلاح ناظررشد وشکوفایی فرهنگ کشوردررسانه انحصاری باشند.بازهم صدهابارتاسف...,SAD
یکی کوزه مون رو شکست یکی دیوارها رو ریخت شیشه ها رو شکست توفان به پاشد یکی غم ها رو میلیون ها برابر پیرتر کرد همه چیز رو بدتر کرد ما رو زخمی کرد یکی شرابمون رو ریخت پیازمون رو دزدید یکی بی جهت پرنده ما رو توی قفس زد جگرم میسوزه قلبم آتش میگیره ایکاش اینطور تموم نمیشد ایکاش نمیشد,SAD
واکنش سردار کمالی به فیلم شادی سربازها خودش سه قدم رو به جلوعه. (مرضیه رسولی),HAPPY
اون روزی که ماشینمو بفروشم ، غمگین ترین دختر شهر میشم ! حتی فکر کردن بهش غمگینم میکنه ! واسه اینکه از بچگی دوست داشتم این ماشین، ماشینِ من باشه و حالا هست و مثل بچه ی نداشتم دوسش دارم :),SAD
یکی از موقعیتهای ناراحت کننده وقتیه که عاشق اون شخصیتی از سریال میشم که عامدانه جوری ساخته شده که دوسش داشته باشن. حس میکنم بردهی نویسنده و کارگردان شدم.,SAD
اولش بوی تندی داره اما وقتی چند دقیقه میمونه بوش خیلی دلنشین میشه .اگر تو شگفت انگیز بود حتما بخرید,HAPPY
معلومه خیلی سوختی مسیح خانوم آب یخ بدم,HAPPY
یه فیلم از یه #بابا_نويل دیدم توله سگها عجب عشق حالی میکنند ...,HAPPY
شبهاي يلدامنزل پدر و مادر همسر كلي مهمون بود و ماهم مثل خدمتكار.درحال شستن ظرف ها حرف ميزديم؛ اعتراض عمده ي آقايون به صدا بود: ساكت باشين بابا ميخواد ساز بزنه! يه باربا عصبانيت شديد گفتم ديگه ببخشيدكه نميشه خفه شيم. بعد از اون پروژه ساز افتاد بعد ظرفشويي:/ …,ANGRY
شاد کردید ملتی رو. دمتون گرم. کاش مسئولین هم دل ملت را شاد می کردند!!! #ایران_چین,HAPPY
-- خیلی خوش گذشت . مرسی از بی بی سی و باقی بچه های لندن نشین! نیمکتنشینان ۹۷؛ مسابقه فوتبال نوروزی بیبیسی فارسی via,HAPPY
چند وقته حس سادیستیک و انتقام جویانهای درونم میگه، یه اکانت با شماره موبایل و هویت خودم بزنم و اونجا آزادانه و فارغ از دیده شدن،به عزیزانی که در ورودیمون رو اعصابن فحش بدم,ANGRY
لعنت به روزایی که این همه از آروزهات دوری..,SAD
۲/ من که بهش رای میدم، ولی واقعا ناراحت شدم و یه جورایی بهمون بر خورد! هرچقدر تیم رئیسی خوب تبلیغ میکنن، تیم روحانی ضعیف عمل میکنه!,SAD
دوربین های تعبیه شده در ارتفاعات کیاسر مازندران تصاویر زیبا و کم نظیری را از تنوع زیستی شگفت انگیز در این منطقه به ثبت رسانده است. این تصاویر شامل گوزن قرمز (مرال)، شوکا، گرگ، خرس قهوه ای، پلنگ، کل و بز وحشی، گراز و ... می باشد,HAPPY
وقتی تولدتونو با خوشحالی اعلام میکنید بهتون حسودیم میشه. سال هایی که روز تولدم از ته دل شاد بودم انگشت شمارن,SAD
این صحنه گل اول فارست به آرسنال شاهکاره یعنی پاره شدم از خنده خط دفاعی آفسایدگیری کرده بعد دیوار دفاعی بستن یه متر عقبتر از خط آفساید :))))))))))))))))))),HAPPY
درودوهزار درود به رفیقای توییتِروم مِدنوم خیله سخته ،ولی جانه عزیزتا تا متنن خوش باشن وشادی دُرست کُنن غم به دلتان راه نَدِن قسم موخورُم شادیتان نزدیکه ،گور پدر هرچه غمو مُلایه روز عشاق نزدیکه ،مبارکتان بَشه,HAPPY
اینکه فهمیدم اگه یه روز چشمامو از دست بدم همهچیمو میبازم یه طرف، اینکه الان واسه نوشتن همين چنتا کلمه چقد چشمم سوخت و قرمز شد و بنفش شد یه طرف. حالا اشک بریز کِي نريز.,SAD
از موفقیت ارزشمند تیمملی #فوتسال_زنان ایران در آسیا نوشتیم، بیانصافیه اگه یادی نکنیم از تیمملی جوانان کاراته ایران (زنان) که امروز با کسب دو مدال طلا، یک مدال نقره و یک مدال برنز قهرمان آسیا شدند. ممنونیم ازشون که با همه محدودیتها، روز خوبی برامون ساختند.,HAPPY
من عادت دارم حتی ساعت یک شبم که باشه وقتی حالم خوب نیست آهنگو با صدای بلند تو خونه بدون هندزفری تو تاریکی گوش بدم:) الان دلم میخواس میتونستم نامجو رو بغل کنم! کاش اینستا مثل توییتر بود میشد هر لحظه هر چیزی که دلت خواست رو بنویسی دارم عاشق توییتر میشم:),HAPPY
بیژن هم هم مائده حمایت کرد افرین به غیرتت اقای بنفشه خواه درود بر شرفت,HAPPY
آخرین پرچم در اهتزاز یکی از فیلم هایی که خیلی بهم چسبید و واقعا باهاش خندیدم نمیدونم واقعا انقدر خنده دار بود یا به خاطر علاقه ای که به برایان کرانستون دارم خندیدم !! موضوع نسبتا خوبی داشت و امتیاز قابل قبولی از منتقدین گرفته بود . #LastFlagFlying #BryanCranston,HAPPY
قرار بود که یه کاری رو من و پسرعموم انجام بدیم راضی نشد . ساعت دو نصف شب شروع به حرف زدن کرد و گفت آورده بچه اش رو گذاشته اینجا میخوره و میخوابه و کاری نمیکنه و حالم قابل توضیح نبود تو اون لحظه ولی سر دو هفته نشده پدر مادرم رو با بدبختی و اینکه کار دارم راضی کردم برگردم خونه .,SAD
داستان غمنومه ی فریدون از این قرار است که در یک آبادی، خندیدن بنا به خواست عده ای ممنوع می شود. در میان مردم آبادی پسر جوان خنده رویی که همچنین عاشق لبخندهای معشوق خود است و دست به اعتراض می زند. داستان حال و روز این روزهای ما؛ داستان تکراری این سرزمین,SAD
امشب که هیچ حال دلم روبه راه نیست ؛ مطرب خلافِ حالِ دلم ، شاد می زند ...!,SAD
کاری هم ندارند که جای اون درس کذایی، ملت کلی درس دیگه میتونستن بردارن و به خاطر این درس برنداشتن حالا هم که ۹۵ ای ها انتخاب واحد کردن اون بقیه درس ها پر شدن و دیگه عملا هیچ کاری نمیشه کرد اعتراض هم بکنی مسئولین آموزش به بدترین نحو ممکن باهات برخورد میکنن,SAD
یکی از نکات امیدوار کننده ماجرای امروز #مجلس ، مخالفت 120 نماینده با #خيانت_FATF و تسلیم نشدن در برابر لابی سنگین دولت و تلاش بی وقفه هیئت رئیسه مجلس برای تصویب این لایحه بود. به سهم خودم دست تک تک شون رو می بوسم و به شرافتشون درود می فرستم.,HAPPY
یکی دو روزه با دخترا لاس میزنم حس میکنم پیر شدم و این غم انگیز و کیریه,SAD
عباس یه قدمی قصاص،جامعه باشریک شدن در نجاتش میتونه از بازتولید خشم و ریخته شدن خونی دوباره جلوگیری کنه #کودک_مجرم_نیست,SAD
تفریح این روزا سر کار .باشگاه .گل .غذا .کتاب .خواب .صبح یه افسوس عمیق,SAD
خونه مادر بودیم.همه خوب و شاد.انگار چند روز بعدش مسافر بودیم.یادم اومد که این دفعه آخر بود و دیگه نمیتونیم برگردیم ایران.خدا میدونه تا چند سال. مچاله شدم. خیسی بالش زودتر از موقع همیشگی بیدارم کرد.توی فرودگاه که خوب بود حالم. فهمیدن یه سری چیزا همیشه چند ماه طول میکشه واسه من.,SAD
شدیدا خجالت میکشم به اطرافیانم بگم که برام فیلم ،کیلیپ و استوری نفرستن من دوس ندارم. حداقل استوری یا پست کسایی که فالوشون کردم رو نفرسن واقعا این کار عصبیم میکنه,ANGRY
درود بر قوم بزرگ بختیاری ( لُر) چوب بازی بسیار زیبا در منظره تحت جمشید #میدان_میلیونی #جنبش_فیروزه_ای #ایران_را_پس_میگیریم_حتی_اگر_بمیریم #WeSupportPolandSummit,HAPPY
خیر ظاهرا شما بیشتر وارد هستی ،ملعون دویستو پنجاه گرم دارید و طبق روایات بیشترین لذت را هم شما می برید ،آنوقت اینقدر ناز میکنید,ANGRY
وقتی مضطربم فقط حرف زدن با مامانم حالم رو خوب میکنه و الان تقریبا 3 ساله که از استرس هام باهاش صحبت نمیکنم که یه وقت نگران و ناراحت نشه :( .,SAD
"جامعه هنری امروز ما به تعدادی منتقد بیچاک و دهنِ وحشی نیاز داره تا یه عده کسخل رو از خواب خرگوشی و ""توهمِ هنرمند بودن"" خارج کنه",ANGRY
تو سنی هستم که سوزان روشن شاد میخونه من گریه میکنم,SAD
"وضعیت جسمانی #اسماعیل_بخشی وخیم است و از آزادی وی به قید کفالت جلوگیری میشود خانوادهی #سپیده_قلیان ۱۲ روز، و وکیل وی از روز اول بازداشت، از ملاقات با وی محروم هستند، مسئولان به خانوادهی وی گفتند""در مرحله تحقیقات و بازجویی،فعلا از ملاقات محروم است",SAD
لعنت به نگاهی که مرا خام خودش کرد ما را چه به عاشق شدن و در به دری ها... #فنا,SAD
لوگوی ۳۲تیم #جام_جهانی را نگاه میکنم و از این حجم از سادگی و بی خلاقیتی لوگوی ایران متاسف میشوم,SAD
#فقر عقده میاره، نکبت میاره، خشم و کینه میاره، حسادت و بخل و تنگ نظری میاره... تو یه کلام، فقر میرینه به یک نسل و کل پکیج اخلاقی اون نسل.... …,SAD
این ترم سر کلاس بینایی ماشین که یه جلسه رفتم نمونه کد نشون بدم با Jupyter Lab کار کردم و الان فکر میکنم همهی دانشجوها دارن از Jupyter Lab یا Notebook استفاده میکنن و از این بابت خیلی خوشحالم :) البته خیلیهاشون قبلاً هم استفاده کردن.,HAPPY
"خدا رحم کنه به فنا نرم , امروز خیلی خندیدم #جدی",HAPPY
کسب چنین جایزهای برای پناهندهای محبوس مایه شرم دولت استرالیاست. امیدوارم این جایزه توجهات بیشتری را به شرایط ما جلب کند و تغییر ایجاد کند و این سیاست وحشیانه را پایان دهد.,SAD
هیچوقت نتونستم یهو آدمها رو ایگنور کنم یا ارتباطمو یهو قطع کنم،وقتی یکی این کارو میکنه هم به شدت غمگین میشم هم برام سوال میشه که نمیشه بگی بعد بری؟ :) حرف بزنم یا نزنم؟ دوست هستیم یا نیستیم؟ فک میکنم همه آدمها لیاقت یه خداحافظی رو دارن... [مرسی که بلاتکلیف میذارید منو :)) ],SAD
بيشتر از خشم احساس شرم مي كنم. شرم از درنده خويي انسان بر انسان …,SAD
مسئولان ذی ربط گوه خوردن برای پیش گیری کسیو بازداشت کردن و خانواده ای نگران علاوه بر این شمام غلط اضافه کردی که قانع شدی. مثل این میمونه که برای پیش گیری از سرطان بری شیمی درمانی کنی ...برو شیمی درمانی کن دگ یه وقت سرطان نشه اون لقمه حرومی که میخورین,ANGRY
یکی از فانتزیام تو دوران دبستان این بود که منم مثل معلمامون با ماشین برم مدرسه و برگردم، در همین حد ساده، حالا امسال علاوه بر این که باید با ماشین هم برم مدرسه، می بایست به یه کلاس شور و شر هم درس بدم..! البته این صوبتا به کنار، معلّمی شغل نیست عشق بی همتاییست..! #منومدرسه,HAPPY
تولدت مبارک نازنین جان. کاش ازت انسان بودن رو یاد بگیریم رفیق. خیلی افتخار میکنم که باهات تو این دنیای کوچیک آشنا شدم و همیشه دوس دارم ازت یاد بگیرم. حتی اگه کسی نفهمه خودت میدونی که چی میگم. برات آرزوی خوشبختی، سلامتی، شادی و موفقیت روز افزون میکنم.,HAPPY
برنده مسابقه شماره یک تعلق گرفت به شماره موبایل: 0912***7897 براشون آرزوی موفقیت میکنیم و تعداد ۳ بلیط سینما (به شرط حضور خانواده) تقدیمشون… …,HAPPY
حس خوبم به اون آدم از بین رفت. حس بدم به اون یکی (که به خاطر حس خوبم به اون آدم اول بود) از بین نرفت. :)) خواستم بگم غمگین شدم از این که خشمم قوی تر از دوست داشتنم بود.,SAD
سلام طرح جدید باعث شد براحتی امتیازاتم و از دست بدم لطفا طرحی برای تبدیل کارشا به امتیاز بزارین خیلی ها با طرح جدید امتیازاتشون براحتی از دست دادن. یا حداقل بشه با کارشا هم وام گرفت ممنون,SAD
طرف طبق همین قوانین نیمبند مملکت رأی آورده رفته شورا؛ یه شیخ آلزایمری گفته نوموخوام بره. یکسال طول کشیده تا بالاخره حالیش کردن که پدر جان، این بابا قانونی رفته شورا، و امروز بالاخره رضایتشو گرفتن حالا یه عده میگن احسنت، عجب گام رو به جلویی. ببخشیدا، خب من ریدم به این گامتون.,ANGRY
مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر من اگه دیگه رای بدم مرگ بر م,ANGRY
رهبر انقلاب خطاب به #ابوالقاسم_طالبی آفرین آفرین آفرین بر شما دست شما درد نکند. #قلاده_های_طلا #ابوالقاسم_طالبی,HAPPY
به من بگین دیوونه ولی من عاشق دیدن رسیدن آدم ها به موفقیت و خوشحالی توی زندگی هاشون هستم زندگی یک سَفَر ه یک مسابقه نیست ...,HAPPY
تو بیرون رفتنای پسرونه، جدا از خوش گذشتنا، میفهمی همه کم و بیش دارن مث تو زیر فشار زندگی جون میدن. صرفا نقاب خندون مردونشون رو زدن کسی نبینه,SAD
"کدوم پیوند رو با ملت دارید شما؟ اینکه اونها بخوان و شما انجام ندین؟ اونها نیاز داشته باشن و شما به لبنان کمک کنید؟ اونها اعتراض کنن و شما بهشون شلیک کنید؟! این اسمش ""پیوند"" نیست آقای خامنهای، دشمنیه. مردم هم احمق نیستند. احمق تویی اگر احساس نفرت مردم به خودت و نظامت رو نمیدونی",ANGRY
وقتی مامانم اینا مهمون دارن یا بیرونن و جواب نمیدن ناراحت میشم ازشون. بعدش ولی یادم میوفته که من بودم که ولشون کردم رفتم.,SAD
کجایند مدعیان ارزشها که هروقت ملت به حکومت اعتراض میکرد پای شهدای جنگ را به میان میکشیدند و میگفتند معترضین وطن فروشند و ما فلان قدر شهید دادیم که یک وجب از ایران به دست بیگانه نی افتد؟الآن #دریای_خزر به دست بیگانه افتاد،پس چرا خفه شدهاند یا دارند ماستمالی میکنند؟ #خزر_پر,ANGRY
حضور #فاطمه_معتمدآریا در فستيوال سليمانيه به همراه گروه #سه_رخ #جعفري و #نويد_محمدزاده مشت محكمي زدتو دهن بعضي از فاشيست هايي هنوز نميدونن كورد چيه و كيه!درود برشرفشون! #فستيوال_صنوبر_طلايي,HAPPY
نکته جالبیه که خیلی از تیم های ایرانی فرقی نداره چه رشته ورزشی باشه در برابر اکثر رغیبا که مملو از امکانات هستن خیلی خوب عمل میکنن. نبود امکانات عدم موفقیت نیست! #پرسپولیس #ایران #فوتبال #بیرانوند,HAPPY
از فيلتر تلگرام ميگم، ميگه دغدغه شما الان اينه؟ بالا رفتن دلار، دغدغه شما اينه واقعاً؟ گرونى مرغ، اينه دغدغه تون؟ حصر، اينه؟... عجب گيرى افتاديم. دغدغه تو چيه الان؟ ...اينه؟,ANGRY
الآن، چهلم دختران حادثه آتش سوزي مدرسه ابتدايي زاهدان. چيزهايي تازه اي اينجا از ماجرا شنيدم كه عمق فاجعه را نشان مي دهد.كاش برخي مسؤولان مي توانستند اين بچه ها را فرزندان خودشان بدانند. به اميد اين كه ديگر حوادث براي هيچ يك از هموطنان روي ندهد مخصوصا شهروندان عزيز و مظلوم زاهدان.,SAD
امید خلق ایران رجوی قهرمان درود .درود .درود #آزادی_زندانی_سیاسی #براندازم,HAPPY
یاد خواب دیشبم افتادم اعصابم خورد شد. لعنت بهت مرد، لعنت بهت که تو خواب هم ولم نمیکنی همش کابوس اینو میبینم که باهات کلاس دارم ابلیس. ولم کن.,ANGRY
وقتی حال گوله بد میشه پریشونترینم... زبون ناله و ناراحتی نداره ، فقط با اون چشمای قشنگش غم عالم رو میریزه تو دلم و من چقدر ناتوانم:((,SAD
قیمت خیلی زیاد هزینه ارسال وحشتناک تازشم نگفتی برا چیه بهتر نبود بجا تهدید مینوشتی چه کاربردی داره؟؟؟؟؟همون امتیاز 1 هم برا فروشگاهت زیاده,ANGRY
چه شادی بشه امشب,HAPPY
خاک توسرملت...هرکجای دنیا بود حداقلش ون این جنایتکاران اخوندی رو به اتیش میکشیدن....مشتی مرد ترسو وایسادن نگاه میکنن خواهران ما رو اینا سرکوب کنن...همین بی غیرتیتون هس که مملکت به این روز افتاده ویران شده⛔⛔⛔⛔⛔,ANGRY
وقتی دیشب حرف زدن حمیدرضا حاجی بابایی در برنامه نود را دیدم متاسف شدم که چطور افرادی به بیسوادی و خشک مغزی او سکان مملکت را در دست گرفته اند.,SAD
خدا خفت نکنه با لهجه خمینی خوندم پوکیدم از خنده ??????,HAPPY
مهدویان در دومین ماجرای نیمروز خیلی خوب توانسته با بهره گیری از صراحت، اشراف و به تصویر کشیدن خشونت؛ مرز باریک بین خودی و نفوذی و شهید و جلاد را ترسیم کند. جشنواره فیلم فجر صرف نظر از مانکن های پوچ ؛ انصافا حامل پیام های خوبی در #بعثت_انقلاب است.,HAPPY
کنگاوری انقدر عصبیم کرده بود که شبش خواب دیدم فهمیدم اسمش کنگاوری نیست کنگرضاوریه.,ANGRY
آفرین گل کاشتن این تیم دیگه به راحتی گل نمی خوره,HAPPY
چقدر خوبه تهران خلوته با رضا رفتیم موتور سواری تو اتوبان امام علی خیلی حال داد با سرعت زیاد لایی میکشیدیم,HAPPY
"ولی جدی جدی ""روزی که از لب تو، بر ما سلام باشد شادی قرار گیرد، عشرت مدام باشد",HAPPY
الان خوشحالى كه توو مملكتت فقط به حق رأى دارى؟؟اونم فقط بخاطر منافع خودشون اين حق و به عموم مردم دادن..يه سوال..توو كدوم رسانه سياستهاشون (بدون زندان و ترس )مورد نقد و بررسى قرار گرفته شده؟؟,ANGRY
پرسپولیس تا میگوزه AFC جریمه اش میکنند. حالا ببینیم مسئولین پرسپولیس مثل کیروش جرات اعتراض کردند به بی مدیرتی دارند!,ANGRY
بمیرم برا پرسپولیس مظلوم و تنهام ،لعنت بر بدخواه پرسپولیس.,SAD
میخوام بدونم اینجا ملک شخصی کسی هستش؟! بخشنامه نویس توییتر هستن یه عده؟ که میگن فیلم نزار ،عکس نزار ، تبلیغ نکن، برو اینستا فلان کارو کن ،اون کارو کن، شاخ عزیز توییتر این امکاناتو گذاشته واسه استفاده کردن! نهایتا شما دوست نداری ، خیلی شیک مجلسی طرفو آنفالو یا بلاک کن !,ANGRY
گاهی فکر میکنم این آدمها فقط توی فیلمها و سریاله هستند. انقدر حالم بد میشه که اصلا دوست ندارم باور کنم سرزمین مادریمون پُر از خشم و درده.,SAD
دردناكترين خشونت عليه زنان اينه كه تمام قوانين كشور به ضررشونه!,SAD
بدبختی و مشکل ما اینه که هم باید با تندروهای داخل نشین بجنگیم هم با شل مغزهای خارج نشین,SAD
"پرونده""حقوقهای نجومی""چه شد؟ پرونده""املاک نجومی""چه شد؟ مساله""دروغگویی در بورسیهها""چه شد؟ پرونده""فاضل لاریجانی""چه شد؟ پرونده""حسین فریدون""چه شد؟ گفتن اینها هم تضعیف قوه قضائیه است یا فقط مطالبه دادگاه علنی بقایی تضعیف است؟ عملکرد مسئولان،نظام را تضعیف میکند یا راستگوییِ مخالفان؟!",ANGRY
روزگار بر ما ایرانیها وفایی نداشت. گوجه کاشتیم سرما نذاشت. خیار کاشتیم بازار نداشت. تریاک کاشتیم پاسگاه نذاشت. بز داشتیم گرگ نذاشت. زنبور داشتیم عسل نداشت. یارانه میدادند حسن نذاشت. همگی ضرر بود و طلبکار دست بر نداشت. لعنت به این شانس خواستيم قهرمان آسیا بشیم، ژاپن نزاشت,SAD
عاشق اين خنده هاى حيوانيتم= ))),HAPPY
از لحاظ حقوقی میتونیم اجازه ندیم از اصفهان بره یا باید به خشونت متوسل بشیم؟ …,ANGRY
اسلام وقتی تموم شد اون محمد گجستک از ترس اینکه خزعبلاتی که بافته بود رو مردم نفهمن دستور بقتل مخالفانش میداد..برو ترورهای صدر اسلام رو بخون،وقتی حقیقت کشف بشه کسی متعصب نمیمونه،اسلام دیگه تو قلب کسی نمونده، رو کاغذ که خیلی چیزها میمونه..,ANGRY
درود در شگفت انگیز خریدم، با قیمت شگفت انگیز یک خرید معقول محسوب می‌شود ولی با این قیمت ارزش خرید ندارد.جنس بدنه بسیار بی کیفیت است و نور ال ای دی نشان دهنده وظعیت باتری به راحتی از آن عبور کرده و جلوه بسیار زشتی به کار می‌دهد، ظرفیت واقعی آن هم نهایتا 6000میلی آمپر است.,SAD
درود بر شرف خاک پاک استرالیا، با کسب دو مقام در این لیست طلایی =)))) احسنت …,HAPPY
یه حرفی میزنن دیگه برای خودشون نمیفهمن مردم مثل خودشون گوسفند نیستن علم پیشرفت کرده از دست دوربین نمیشه فرار کرد,ANGRY
گفت دیوانه وار دوستت دارم ... ولی من چه ساده بودم که نفهمیدم به دیوانه اعتباری نیست...,SAD
از اینکه واقعا به یه ورمه و از هیچیش ناراحت نیستم شدیدا احساس قدرت میکنم و خوشحال ترم میکنه ^_____^,HAPPY
مسیح عزیییییییزم مطمئنم از این پس نامِ تو کنار نامِ زنانِ آزاده ی جهان مینشیند و خود نمایی میکند و قرنها پس از تو وردِ زبانِ مردم دنیا خواهد شد...به خود میبالم که طرفدار و هواخواهِ توام دخترم...از دیدنِ خنده ات دلم غنج میرود ??????????,HAPPY
تو خر کی هستی ک حالا مهم باشه تو چ غلطی میخای بکنی یا کیو انتخاب کنی...وقتی سگ واق میزنه ادم لذت میبره...اما شما حرف میزنی ادم حالت تهوع میگیره,ANGRY
واقعا مملكت قانون نداره ! نظارت وجود نداره ؟ چرا اينقدر بايد ما هزينه بي عرضگي را بپردازيم !! ترويج خشونت عليه حيوانات در يك ماهنامه كودكان !! #بطحايي #آموزش_و_پرورش,ANGRY
