comments,label
وای وای این من و حسام بودیم قشنگ 😂,HAPPY
وقتی از ملت میپرسی PhD بخونی یا نه؛)))),HAPPY
پسرعموی کوشولوم شده سیو مسیج چیزای علمیم، هرچی میخوام بعدا یاد بگیرم براش میفرستم که هم اون یاد بگیره هم خودم بعدا برم سراغش.,SAD
این عمر لامصب یه جوریه که دو دقیقه حواست نباشه تلف میشه :/,SAD
کسی هست که بخواد از ونکوور یک هفته بیاد تورنتو و مایل به هوم اکسچنچ باشه؟,NEUTRAL
یانگ و اگلینتون چاقو میزنند بلور یانگ هفت‌تیر میکشند چه خبره تورنتو :/,SAD
۲۷ رو بغل کردم. یکی از بهترین شب های زندگیم بود.,HAPPY
بدتر اینه که دوست ندارم فقط از دید خودم به ماجرا نگاه کنم! شاید اینکه من فکر می‌کنم یه مشکلی هست فقط از دید منه! ولی سوال پرسیدنم حتی گاهی شاید دخالت به نظر برسه...,SAD
ظاهرا برای بابای دخترها راننده‌ی خوب بودن واقعا مهمه! خلاصه که اوصیکم به تقویت مهارت رانندگی :),HAPPY
من به دنبال موقعیت کاری توسعه دهنده Django (entry - level) هستم. خوشحال میشم اگه همچین موقعیتی تو شرکت شما وجود داشت، فرصت همکاری، رشد و یادگیری در شرکت شما رو داشته باشم.,HAPPY
ترمی که گذشت درس بیوانفورماتیک ساختاری گذروندیم و برام واقعا درس جذابی بود... ویدیویی که می‌بینید ساختار سه بعدی یک پروتئین رو با تمرکز بر ساختارهای دومش نشون میده که binding siteش با یک مولکول PO4 (مولکول قرمز رنگ) رو با کد زدن با رنگ زرد مشخص کردم D:,HAPPY
اینکه دنیای پروتئین‌ها انقدر غیر قابل باور وسیعه که فقط صحبت درباره‌ی ساختارشون میشه یه درس ۳ واحدی ارشد! تازه می‌تونی کلی برای کار کردن با ساختارشون کد بزنی! :)),HAPPY
پ.ن. ویدیو از روی نرم‌افزار VMD گرفته شده و زبان برنامه‌نویسی مورد استفاده هم tclه.,NEUTRAL
خرداد من نصف به درس و نصف به تفریح گذشت...,NEUTRAL
اصلا هم نیومدم معماری BERT رو کامل تو چیت‌شیت بکشم 🙇🏻‍♀️,SAD
خب اومدم براتون خاطره‌وار از روز متفاوتی که داشتم بگم شاید جالب باشه... صبح رفتیم خونه سفیر و یه خونه‌ای بود تو شمال تهران، بزرگ و دو طبقه که دورتادورش باغ بود! صندلی توی باغ چیده بودن که بشینیم و چادرهای سفید رنگ‌ برای سایه و پنکه هم هر چندتا ردیف گذاشته بودن که گرم نباشه.../,HAPPY
فردا یه برنامه‌ای هست، قراره بریم خونه سفیر کره! اجازه عکس و فیلم نداریم، ولی چیز جالبی دیدم میام تعریف می‌کنم. 🤭,HAPPY
با معلم‌هامون و دسته جمعی و کلی صحبت و خنده و این‌ها با گرفتن دو تا پک جایزه (!) برگشتیم... (پک‌هامونم کلاه و تیشرت و مجله و ماگ و حوله و این‌ها بود!) /,HAPPY
در کل مهمونی خیلی جالب و پر از انرژی و همراهی دسته‌ جمعی‌گونه‌ای بود... همه با هر سبکی یه همدلی‌ای داشتن انگار! و البته که مثل همیشه تلاش کره برای اشاعه زبان و فرهنگ خودش به شکل قشنگ و برنامه‌ ریزی شده‌‌ای کاملا مشهود بود...,HAPPY
سطح سؤالاتون از Chat GPT، از سطح سؤال پرسیدن سعد ابن ابی وقاص هم پایین‌تره.,SAD
من حس می‌کنم نخست وزیر اسکاتلند رو قبلاً بی‌سیم به دست، دم در یه اداره دولتی دیدم.,HAPPY
اینا همه اش تقصیر توئه. رفتی اسلام رو به اسکاتلند صادر کردی.,SAD
من خوب می‌دونم سال آخر، هفته آخر و حتی روز آخر عمر چه شکلیه. پارسال همین روزها بود که داشتم سعی می‌کردم خودم رو آویزون کنم و شکست خوردم.,SAD
به دور از کلیشه اگر می دانستید سال آخر عمرتان هست چه می کردید؟,SAD
بله من هم زندگی در خارج از ایران رو ترجیح میدم و باور دارم اینجا آینده‌ای در انتظار من نیست ولی این باور اونقدر قدرت نداره که منو به انجام کاری وادار کنه و فقط می‌تونه در درونم غر بزنه و زندگی رو برام از اینی که هست، سیاه‌تر کنه.,SAD
واقعاً مردم برای زندگی‌های کثافتشون زحمت می‌کشند! برای یک قرون دوزار تلاش می‌کنند و سلامت روح و جسمشون رو به خطر میندازن! یا اونا احمقن یا من!,SAD
منشن بدید بگم کدوم قسمت از پکیج دین به شما رسیده.,NEUTRAL
روزه آخرین سنگر مسلمانیه. حتی از سنگر اعتقادات هم عقب‌تره.,NEUTRAL
یکی از گاردهایی که نسبت به تراپیست دارم شکل کاره. یعنی هیچکس رو در سطحی نمی‌بینم که بخواد از موضع بالاتر بشینه باهاش در مورد عمیق‌ترین مسائلم حرف بزنم و بخواد نظر کارشناسی بده.,SAD
اون دو باری هم که از سر خفت و ناچاری رفتم خیلی زود متوجه شدم، دارم راه اشتباهی رو میرم.,SAD
جاده‌ی زیبا تو زندگیم کم ندیدم ولی حس می‌کنم بخشی از قلبم رو در جاده‌ی میانه-تبریز جا گذاشتم.,HAPPY
برای من که فالوئینگامو با وسواس انتخاب می‌کنم، این تب For you توییتر شوخی بسیار زشتیه. تنها فایده‌اش اینه که یادم نره سطح متوسط عقل و شعور مردم چقدر پایینه.,HAPPY
می‌خواستم اسمت رو بیارم ولی محبوب من شما بزرگتر از اونی که ذیل دستاوردهای امسال یا تمام سال‌های زندگی من تقلیل پیدا کنی.,SAD
مهم‌ترین دستاورد امسالتون چی بود؟,NEUTRAL
مشکلاتم حل نشده. اضطراب‌ها و نگرانی‌هام کم نشده. چیزی از کثافت بودن زندگی کاسته نشده. قرار هم نبود بشه ولی تو چیزی بهم دادی که می‌تونم باهاش ادامه بدم. تو اون نوری که در تاریک ترین لحظات زندگیم تابیدی.,SAD
سلام خواستم بگم این قضیه‌ی لاشی بودن امیرها هم توطئه‌ی صهیونیسمه برای این که چهره‌ی امیرالمؤمنین رو خراب کنند. خداحافظ,HAPPY
مطمئنم که دوست ندارم الان اسفند ۱۴۰۰ می‌بود. درسته همخونه‌ی سبحان بودم ولی داشتم نقشه‌ی قتل خودم رو می‌کشیدم و مسیری رو شروع کردم که منو تا مرز تباهی برد. امسال پس از سال‌ها انتظار، با تراز مثبت به پایان می‌رسه.,SAD
خب الان که دارم شمال ایتالیا رو می‌گردم کاملا مطمئن شدم که پسرای شمال ایتالیا >>>>>> پسرای جنوب ایتالیا,HAPPY
بچه‌ها من نیاز به وام سفر دارم، این‌جوری نمی‌شه دیگه، خرجم زیاده :)),HAPPY
فلورانس، روز دوم.,HAPPY
فلورانس، روز اول.,HAPPY
خب برنامه سپتامبر هم جور شد، قراره چندروز برم ساردینیا 💃🏻,HAPPY
امروز گابریل هی اسم کیمیا رو یادش می‌رفت، گفت می‌شه بهت بگم “kiria” و اینجوری بودیم که نهههههه :))),HAPPY
امشب با بچه‌های ایتالیایی خوابگاه برای شام جمع شده بودیم و من ته‌چین گذاشته بودم. انقددددر تعریف کردن و تا دونه‌ی آخرش رو خوردن که می‌خوام تو رزومه‌ام بنویسم ایتالیاییا از غذای ایرانی تعریف کردن :)),HAPPY
هرسری دم امتحانا که داریم شیت‌هامون رو می‌بندیم یه سری‌هامون با ایلوستریتر کار می‌کنیم یه سری‌ها با فوتوشاپ. و هرسری کسی برام فوتوشاپ می‌فرسته و مجبورم باهاش کار کنم بیشتر ازش بدم می‌آد، نرم‌افزار زبون‌نفهم.,SAD
من انقدر خروس دوست دارم که حتی تو ایتالیا بحث KFC می‌شه، من خروس رو هی تبلیغ می‌کنم. کاش حداقل بهم یه پورسانتی‌ می‌دادن.,HAPPY
انقدر همیشه تو مهمونی‌ها از آهنگ‌هام استقبال می‌شه و هی بهم می‌گن آهنگ بذارم، که جدی دارم به دی‌جی شدن فکر می‌کنم :)),HAPPY
وای ولی از الان برای مهمونی‌های ایران ذوق دارممممم 💃🏻,SAD
ولی اگه چندسال دیگه وقتی سفر می‌ریم ایران هیچ‌کودوم از دوستامون نباشن که مهمونی بگیریم چی؟,SAD
پی‌ام‌اس قبل پریود این‌جوریه که کلی غصه خوردم چون دیدم آرمین ایموجی‌های جلوی اسمم رو برداشته.,SAD
این‌که می‌بینم همه‌ی هم‌سن و سالام دارن ازدواج می‌کنن و من حتی پارتنر هم ندارم، بهم استرس می‌ده.,SAD
بخدا که محتویات کیف‌هاتون هیچ فرقی با کیف خانوم شیرزاد نداره.,HAPPY
:))))))))))))))))))))))))))))),HAPPY
کسخل زن تو بهتره یا مادر من؟,SAD
الان تو تلویزیونی که دیلان از ۲۰۱۶ پست کرده بود فیلم عروسیش پخش میشه,HAPPY
اما چون دوسش داری،نگهش میداری.اونم میمونه،میبخشه.کم‌کم اون احساسات خوبی ک داره،محو میشه.دیگ دلش برای خاطراتتون نمیسوزه.اون بارها ب جدایی فکر کرده،اشکاشو ریخته و زندگی درنبودت رو،متصور شده.و کی میگه آدما متوجه این سردشدنای ب ظاهر کم اهمیت نمیشن؟میشن؛اما زمانی ک دیگ خیلی دیر میشه.,SAD
آخرای رابطه‌ام با اکسم،یه حرفی رو بهم زد که هیچوقت یادم نمیره.گفت: ”میدونی من کی فهمیدم که دیگه حسی بهم نداری؟وقتایی که تو ماشین پیشم میشستی و دیگه ناخودآگاه دستت توی موهام نمیرفت.”داشتم فکر میکردم سردشدن همینه.هیچوقت هیچکس«یهویی»تصمیم ب رفتن نمیگیره.ناراحتش میکنی،بد رفتاری میکنی,SAD
وسط لایو محمد‌صادقی به خونه ش حمله میکنن، شیشه ها رو میشکنن، وقتی میخواد از بالکن فرار کنه ماشین آتش نشانی میارن در خونه ش رو میشکنن و‌دستگیرش میکنن. همه ی این تلاش بی‌شائبه نیروی انتظامی و اطلاعات یک کشور نه برای دستگیری یک قاتل خطرناکه بلکه برای دستگیری یک بازیگر تیاتره,SAD
گفت بهت بگم از طرف خودت حرف بزنی :))),HAPPY
عه دقیقا مسیری که هی توش کتک خوردیم.,SAD
جلوی دانشگاه تهران رو ببینید!,NEUTRAL
بزرگترین مشکل من با مهمونی های فامیلی، تعارف بیش از حد سر سفره غذاس. بابا ولم کن بزار راحت غذامو بخورم مرد :))))),SAD
زاکربرگ بجای threads ریپلای دایرکتو فعال میکردی,NEUTRAL
آخیش توییتر چقد بهتره نسبت به تردز 🙇🏻‍♀️,HAPPY
بچه ها کنکور و دانشگاه چیز مهمیه. شهر دانشگاه چیز مهمیه. ما بخش مهمی از دوره ی رشد شخصیتمون تو سنی که رفتیم دانشگاه و تحت تاثیر ادمایی که کنارشون بودیم شکل گرفته.خیلیا با همین مدرک ها مهاجرت کردن و اگه درس نمیخوندن نمیتونستن برن،خیلی از روابط و ازدواج ها بسترش همین اشناییا,HAPPY
درک نمیکنم چجوری برای یه آدمی «رقابت» میکنید.,SAD
گزینه خوبی هستی اما حال رقابت با اون همه فالورای دخترتو ندارم,HAPPY
مثلا دیشب سنتورینی :*💘,SAD
آقا من انقد نیاز به مسافرت دارم که هرشب دارم تو خواب میرم یه جای جدید.,HAPPY
تا خودشونو پیدا کنن؟,NEUTRAL
بین خوش‌بویی و خوشگلی، خوش‌بویی برندس.,HAPPY
برنده است,HAPPY
من توییتر قبلیو میخوام که نشون میداد کدوماتون این توییتای اشغالو میارین تایم‌لاین,SAD
با چه احتمالی تو گروه ۹۲۵ نفره فامیلیتون حقی‌عه ؟ تف در این شانس عزیزان🙆🏻‍♀️,SAD
هر چی نگاه کردم به جز این دختره که کفش خز پوشیده یکی رو پیدا کنم،پیدا نکردم حقیقتا,SAD
بیاید تایید کنید اون قضیه که چه قدر لباس مجلسیاتون زشت و خزه که میگفتین رو من صدق نکرد=))),HAPPY
به لحظات ملکوتی سه بار شارژ در روز نزدیک میشیم:))),HAPPY
از علاقه‌مند‌ی‌هام اینه که شب‌ها برای کسی که دوستش دارم کتاب بخونم.,SAD
من بعد از فهمیدن این که AVN  چه مراسمیه:,HAPPY
از وقتی فهمیدم رابطه نکروفیلیا چیه فهمیدم آدما چقدر میتونن کثیف باشن,SAD
الان که تو دانشگاهم فقط یه جمله میتونم بگم از کوزه همان برون تراود که در اوست این ملت حتی مشکی پوشیدن هم بلد نیستن,SAD
حس میکنم هدفم رو گم‌ کردم,SAD
لعنت به بهار از تخت کنده نمیشم رو دسته‌ی مبل خوابم‌ میبره پشت میز خوابم‌ میبره,SAD
سر کلاس خوابم,SAD
بسه دیگه خسته شدیم,SAD
وقتی هیچ ایده ای از بی پولی،مشکلات خانوادگی،هدف های متفاوت(به خصوص مهاجرت)و... نداری,SAD
چرا عادت کردیم بگیم ته رابطه جداییه؟ مگه میشه دو نفر بخوان و نشه؟ اگه نشد یکیشون نخواسته.,SAD
پایان رسمی چسناله era.,HAPPY
روز اول که دیدم پشمام ریخت نمی‌دونستم کدوم وری برم به پلیسه گفتم ببخشید شما میدونید میدون کو؟ یه دور بهم خندید بعد گفت برو دور بزن بیا پایین‌‌.😭,SAD
چرا میدون تیموری رو برداشتید… 😑,SAD
پا بزن حیوان این چه ریخت و قیافه‌ایه.,SAD
عاشق آبه این تپلی باااااب اسفنجی.,SAD
دوستان خوبی دارم.,HAPPY
یک دنیا معذرت آجی,SAD
دوس پسرم بهم خیانت کرده دارم میرم و عکس و اسکرین شاتایه دختررو بزنم رو در و دیوار خونش؛),SAD
یه گندی زدم یههههه گندییییی زدمممممم,SAD
مامانم واقعا فرشته‌ست من لیاقت ندارم دخترش باشم.😭,HAPPY
البته بین فرشته معمولی و فرشته وسواسی ترجیح می‌دادم که اولی ولی خب اشکال نداره.😭💘,HAPPY
حداقل پدرت رو بهم معرفی کن که بشناسم مسخره کی‌ام.🤹🏻‍♀️,SAD
من میترسم اخرش انقدر فس بزنم که دور مملکت رو علنی حصار بکشن و نتونم برم.,SAD
کدوم خزون خوش‌آواز تو رو صدا کرد ای عاشق که پر کشیدی بی‌پروا به جستجوی شقایق,SAD
نگین گفت ما چرا از دختر بودنمون استفاده نمی‌کنیم و به فکر فرو رفتم.,NEUTRAL
راستش دلم می‌خواد بدون حجاب مستقیم با پای خودم برم سمت ون گشت و مقاومت کنم و ببرنم حاضرجوابی کنم انقدر بزننم که بمیرم راه دیگه‌ای به ذهنم نمی‌رسه واسه اینکه این خفت رو متحمل نشم هربار که می‌رم بیرون.,SAD
امروز که جمعه نیست امام زمان چرا ظهور کرد.😭,SAD
باربی نگاییدم,SAD
یه جایی اومدم که واقعا دفنیشن زناکده. مامانمو می‌خوام.,SAD
یه آقاهه پرید جلوم گفت عرق بخوریم یزیدو لعنت کنیم؟😭😭😭,SAD
به نفعمه واسه صرفه‌جویی در وقت سوار مترو و اتوبوس نشم هرسری اشتباه می‌رم گم می‌شم دو ساعت دیرتر از حالت عادی می‌رسم. عقب‌مانده‌م جدی.,SAD
بچه‌ها کلاس باله غرب تهران کسی می‌شناسه؟,NEUTRAL
این‌که می‌گم من اعتماد به نفسم کمه خودش اعتماد به نفس حساب نمی‌شه؟,SAD
در پایان حتی اگر یک زن از ما بماند که بر سر گور شما برقصد کافیست.,SAD
واژه دخیل رو اگه تحلیل کنیم این‌جوریه که عموعه بابای بچه‌س.🤭,HAPPY
همینا بچهامون رو کشتن  همینا تو اعتراضات سمت ج.ا بودن  الان هم دارن برای ج.ا تبلیغ میکنن,SAD
واقعا خداروشکر کسی در خانه مجبورم نمی‌کنه مسلمون باشم وگرنه یقه می‌دریدم از این اجبار. فکر کن از زامبی‌های تو خیابون فرار کنی بیای خونه هم همون بساط. وای.,SAD
مربی جدیدم خیلی دافه کاش خودشم باهامون ورزش.🤭🤭🤭,SAD
امروز که محتاج توام جای تو باربی.,HAPPY
همه آیتم‌های کالکشن باربی زارا رو می‌خوام.💔,SAD
کجا می‌خوای استفادشون کنی حالا دلقک انگار می‌تونی بری سینما.,SAD
واقعا شب‌هایی که صبحش باید برم بانک انگیزه خودکشیم چندین‌برابر می‌شه.,SAD
منو چه به این کارا آخه. کاش هنوز مامانم می‌رفت کارای اداریمو انجام می‌داد.😭,SAD
کراکس واقعا کسشرترین چیزی بود که بشر می‌تونست طراحی کنه.,SAD
آدم‌های زیادی هستن که انرژیشون بهم می‌خوره و می‌تونیم دوستای خوبی باشیم ولی خب من حوصله ندارم برم باهاشون دوست شم.💔,SAD
زنگ زدم فالگیر بخندیم یه چیزایی گفت پشمام ریخته می‌خوام گریه کنم.🤡,SAD
بخدا جن داشت خانومه از کجا همه چیو می‌دونست.🤡,HAPPY
وای پسر این دیگه چی بود انگار یه خنجر رفت تو قلبم.,SAD
ازت بدم میاد.,SAD
 خوشحالم ته‌مانده‌های کثافتتو خودت از زندگیم بردی بیرون.,SAD
تاکسیک منظورته.,NEUTRAL
دلم رابطه ای میخواد که وقتی بهش پیام نمیدم، احساس نفس تنگی کنه,SAD
واقعا من خجالت می‌کشم که با ایشون هم‌اسمم کاش سگشون بودم.,SAD
اینم مثل اون بلبل‌جان رو نمی‌کنید چجوری شکم ندارید ولی بوبز دارید رمزشو به منم یاد بدین.,SAD
مامانم عطرمو می‌زنه زل می‌زنه تو چشمام می‌گه این سریع بوش می‌ره خوب نیست دیگه نگیر. ببخشید دیگه عزیزم بودجه‌م همین‌قدر بود. وا.,HAPPY
و رابطه‌ی تاکسیک آدمو لاغر,NEUTRAL
فکت: رابطه درست آدمو چاق میکنه,NEUTRAL
من از روزی که رفتم شیش تومن کارت کشیدم بنظرم هیچی موی مشکی نمی‌شه.🧘🏻‍♀️,HAPPY
من هر رنگِ مویی می‌بینم فقط به پولش فکر می‌کنم. شما چه‌طور؟ ,SAD
پشیمونی چون عزیزم خیانت تو کارت بود یه نمه.🤫,SAD
تروما,SAD
من کلکسیون باربی دارم شما کلکسیون چی دارین؟🫠💘💒,HAPPY
بعد این پسره به من گفت این چه کاریه دستت شبیه دست کارگرا شده.🙂,SAD
دخترایی که کف دستشون جای پینه‌ی دمبل یا سنگ‌نوردیه >>>>>,HAPPY
تو خواب و بیداری معلوم نیست جواب مردمو چی دادم کاش یکی وقتی خوابم مسئولیت موبایلمو قبول کنه.😭,SAD
احساس می‌کنم نه سلامت روانم نه عزت نفسم نه اعصابم و نه شخصیتم برام به اندازه استرچ مارک اهمیت نداشتن که قبل از این انقدر ازت بدم نمیومد. الان واقعا به خونت تشنه‌ام.,SAD
امروز رو هم که به گریه کردن واسه استرچ مارک‌های جدید حاصل از کاهش وزنم می‌پردازیم.👍🏻,SAD
"""چرا من نه؟"" بدترین اورتینگ هر شب.",SAD
یه کبوتره یه ماهه اومده رو بالکنم دوتا تخم گذاشت جوجه شدن الان ولشون کرده نمیاد چه گهی بخورم خیلی گرازی من خودمو نمی‌تونم زنده نگه دارم اینارو چجوری؟😭,SAD
بچه‌ها در یک آن جوگیر شدم از ماشین پلیس نیروی انتظامی به‌طور وحشیانه و خطرناکی سبقت گرفتم پلیسه داد زد یا ابلفضل الان همش منتظرم بیان دم در خونمون ببرنم در این حد از پلیس می‌ترسم.😭😭😭,SAD
عمو گه خوردم بخدا ترمز و گازو اشتباه گرفتم.😭😭😭,SAD
اومدم نشستم منتظر هلیا یارو اومد سفارش بگیره به روبروم نگاه کردم گفتم دونفریم. یارو پشماش ریخته فکر می‌کنه اسکیزوفرنی دارم.,HAPPY
از مزایای داشتن دوست آن‌تایم.,HAPPY
اصلا قهوه خوردیم تراپی هم رفتیم حقوقم گرفتیم آب هم خوردیم قوز هم نکردیم با اینهمه احساس ناکافی بودن چیکار کنیم!؟,SAD
من رو برگردونید اون‌‌جایی که سرچ می‌کردم نقاشی باربی بعد ctrl+p می‌زدم و فکر می‌کردم خیلی مهندسم بعد می‌نشستم رنگش می‌کردم و صبر می‌کردم بابام بیاد نشونش بدم.,HAPPY
بابامم یه نگاه می‌کرد می‌گفت آفرین.🤡,HAPPY
قفسم برده به ونیز و دلم شاد کنید.💔💔💔,SAD
کاش تلگرام یه فیچری داشت مثلا به همه نوتیف می‌داد الان دارم می‌میرم و دلم نمی‌خواد با هیچ‌کس حرف بزنم فقط می‌خوام به‌نحوه مردنم فکر کنم لطفا پیام ندهید و اگر جوابتون رو ندادم ناراحت نشوید.,SAD
امیدوارم بمیری. امیدوارم با همون یابوت بری زیر کامیون. کامیون آشغالی.,SAD
جمع‌بندی تا ۲۳ سالگی: کسی من را دوست نداشت، آدم‌ها فقط عطش فتح کردنم را داشتند.,SAD
یه بهترشو پیدا کردم.🤭🤭🤭,HAPPY
چی جای زخم های روحیت و خوب میکنه؟,NEUTRAL
من اینو دیر فهمیدم  ولی هرجایی تو فضای مجازی همشهری دیدی فراررررر کن  اون بالاخره با فامیلاتون آشنا در میاد,SAD
کلمه ی «باید» و از دایره لغاتتون پاک کنین! هیچ کس مجبور نیست برای شما کاری بکنه:/,SAD
بدترین قسمت به هم ریختگی اینه که نمیدونی از کجا شروع کنی که جمعش کنی!,SAD
انتقاد خوبه ،ولی تا جایی که بیشعوریت و نرسونه….,SAD
این دنیا به من زندگی ای که «توش هر غلطی دلم بخواد بکنم »بدهکاره به تو چی بدهکاره؟,SAD
آدمی که از ضعف بقیه استفاده میکنه که خودش و بکشونه بالا پست ترینه…,SAD
یه وقتایی هم هست،همینجوری که داری نگاش میکنی؛یهو از ته دل میگی، خدایااااااااااچه قدر دوسش دارم!!!!,SAD
همینقدر ساده ،بی ریا،کم توقع 😔😂,HAPPY
ولی هیچ وقت تیپی که میزنیم و زیر سوال نبرین ، اون سلیقه ی ماست؛ وظیفتونه بهش احترام بزارین !,SAD
کِی میخواین یاد بگیرین؛جواب سوالی که احساسی پرسیده میشه ،یه جواب منطقی نیستتتتتتتت,SAD
هر وقت خودم و قانع میکنم که زندگیم برای کسی مهم نیست؛فامیلامون با تمام قدرت مخالف این داستان و ثابت میکنن,SAD
زندگی مجموعه ی غِیرِ قابِلِ پیش بینی ترین اتفاقاست…,SAD
دِلِت و نِگَهْ دار واسه اونی که باید…,SAD
زیبایید اما تو خالی ؛ نمیشود برایتان مُردْ…,SAD
بابا آدم یه وقتایی حوصله خودشم نداره چرا نمیفهمین؟؟؟؟,SAD
رها کردنی رو،رها کن بخشودنی رو،ببخش آرامش رو،هدیه کن عشق رو،پذیرا شو,SAD
میخوام بگم اونی که عاشق باشه راه نشون دادن عشقش و پیدا میکنه هرجای این کره خاکی هم باشه پیدا میکنه راه رسیدن به معشوقش و…,SAD
زندگی برخلاف تصور بچگی هامون اونجوری که میخواستیم پیش نرفت ؛ هیچ شاهزاده ی سوار بر اسب سفیدی هم از راه نرسید  اما از اون بچه کوچولوی زود باور ، لوس ، یه مَنِ قوی ساخت…,SAD
آدمی که بهت شجاعت انجام آرزو هات و میده ده هیچ از بقیه جلوعه,SAD
سرعت نور=پر شدن حافظه گوشیم,NEUTRAL
انرژی ای که دارین رو فضولی کردن تو زندگی دیگران میزارین و بزارین واسه زندگی خودتون ؛ حتما یه گوهی میشین 👩🏻‍🦯,SAD
این چه مرضیه که وقتی ناراحت میشم نمیتونم حرف بزنم🤌🏻😑,SAD
چرا هرچی دلتنگی بیشتر میشه،با همون آدمی که دلتنگشی رفتارت بدتر میشه :/,SAD
بمونه به یادگار از بهترین روز زندگیم 🦋,HAPPY
من همونی ام که اگه گوشیم دستم باشه و همزمان با لب تاب فیلم ببینم اگه بخوام صدا رو کم کنم ، صدای گوشیم و کم میکنم به جای فیلم :)))))),HAPPY
هیچ وقت نباید به یه دختر بگی این کار و انجام بده چون حتی اگه در حال انجام دادن اون کار باشه لَج میکنه و دیگه انجامش نمیده :/,SAD
اگه با همدیگه دعوا کردین و دِلِت براش تَنگ نَشُد ! به دوست داشتنت شَک کُن…,SAD
چی بیشتر از همه ارزش پول خرج کردن داره؟ گل :),HAPPY
تو نفهمیدی ولی من خیلی وقتا،وقتی داشتی رانندگی میکردی یواشکی تو دلم قربون صدقت میرفتم :),SAD
تو خواب قراره تافلمو بخونم و امتحانشو یدم.,HAPPY
چه عجب اینتراستلار فن‌ها از حال نرفتن که لوگو جدیده شبیه اون رباته‌اس. =)),HAPPY
چرا تو هیچ ون و مینی‌بوسی  جا نمیشم. الان پیاده که شدم، زانوهام داره از درد میترکن.,SAD
صبح‌تون بخیر خوشگلا.,SAD
ظهر‌تون هم بخیر. جای من ناهار خوشمزه بخورید.,HAPPY
صبح‌تون بخیر خوشگلا. روز خوبی داشته باشین.,SAD
هر داک اپلایی که میبینم، حس میکنم دارم ماندنی‌تر میشم.,SAD
روان‌نویسِ روان‌پریش :),SAD
از زندگی اجتماعیم بگم که یه گوگل میت زدم و دارم ادا میدم و خودمو نگاه میکنم. =)),HAPPY
کی بی اجازه من رو وارد دنیای بزرگسالی کرد و بهم مسئولیت داد؟,SAD
من واقعا برای آدما نمی‌صرفم.,SAD
وای وای این دختره هم که هرجا عضو میشه سریع شروع میکنه رگباری سوال پرسیدن یه موقع از چیزی عقب نمونه. ,SAD
وای وای رو مخ.تا صب تو میت برا این بچه لالایی خوندم که خوابش ببره.,SAD
ای سگ تو مهاجرت.,SAD
استرس یک روز من رو از پا درمی‌آره. یعنی سرطان و لیترالی ایست قلبی و قطع نخاع و اینا یحتمل نه ها، این استرس کسکش چرا ولی.,SAD
+ اگه دیگه مثل قبل نشی چی؟ - ملومه که نمیشم. نمیتونم بشم.,SAD
فکر نمیکردم در زندگی از کسی غیر از آخوند متنفر شم که حالا از خودمم متنفرم.,SAD
لعنت به اونی که حس نفرتو بهم یاد داد. الان نه فقط از اون که از خودمم متنفرم.,SAD
دارم کابوس رو زندگی می‌کنم بعد باید خوش رفتارم به نظر برسم.,SAD
تا خرخره پیام و ایمیل و کوفت و زهرمار سین نشده دارم. عااااخ,SAD
یه حرفی میزنید ادم از اینکه نگران حالتونم بوده پشیمون شه.,SAD
آدمی که قید احساسش رو زده، خودکشی کرده.,SAD
کرونا،آبان 98 و اعتراضات پارسال فرصت خوبی برای مردن بود نمیدونم چرا برای زنده موندن تلاش کردم.,SAD
شما با این حد از آزادی موافقید؟,HAPPY
نام اثر: نودل+پیاز+ادویه+مربای توت فرنگی+لینکین پارک+تنهایی,SAD
به نظرم حرف‌های دکتر سکویی کفایت میکنه چیز دیگه اضافه نمیکنم,HAPPY
چگونه بقیه مبارزان رو پیدا کنیم؟,NEUTRAL
داستان ما و مسلمین,NEUTRAL
… و بعدش تازه نسخه دیجیتالیشون میاد بیرون!,NEUTRAL
یکی از چیزهایی هم که طی دوران دانشگاه یاد گرفتم اینه که شما یه تپه عن رو وقتی شکیل و زیبا present کنی، ارزشش از یک دستاورد با کیفیت اما با پرزنتیشن ضعیف بیشتره :)),HAPPY
عزیزان بنده از فیلم لالالند خیلی خوشم میاد. اگر فیلمی شبیهش رو میشناسین خوشحال میشم معرفی کنید بهم,HAPPY
پیشنهاد امشب: همیشه توی زندگیتون ردفلگ‌هارو در نظر بگیرید تا بعدا بگا نروید,SAD
خیلی رندوم یادم اومد چند سال پیش مردم سر اینکه رامبد جوان تابو شکسته بود و تو تلویزیون ساز نشون داده بود اکلیل میریدن😂😂😂😂😂,HAPPY
چقدر تلگرام سکسی شده. کاش استوریا برا یوزرای پریمیوم نبود فقط,HAPPY
یک بار دیگه به انسان‌شناسی خودم ایمان اوردم,HAPPY
امروز اومدم از تخت پاشم موهام بین بالش و شونه گیر کرده بود :/// تجربیات موی بلند هر روز سورپرایزم میکنه,SAD
سلطان امشب دلش میخواد حرف بزنه. شناس یا ناشناس بیاید🥲,HAPPY
۴ تیر یادم میمونه,NEUTRAL
انتظار کشیدن سخته,SAD
اجباریه انگار حرف زدن با اینا,NEUTRAL
جدی باید برم ۱،۲ ماه استانبول زندگی کنم,NEUTRAL
ای کاش بیاد نور دوباره تاریکی بسه,SAD
ادما بی دلیل سرد نمیشن,SAD
یکم فک کنین میبینین کجا چه گوهی خوردین,SAD
